timestamp,x,y,theta,vx,wz
1748975074.8354716,2.568558738483761,0.30703791903366234,0.3032645654490807,0.1799468735895243,0.02902640335457374
1748975074.8847868,2.5743968610037062,0.3088677261348884,0.3042515134621863,0.17994662746130177,0.02904845951073707
1748975074.9327173,2.5802331833954386,0.3107032978146502,0.3052394419050894,0.17994702606326318,0.029070594348794155
1748975074.9736,2.5860676629113253,0.3125446435941901,0.30622828451444817,0.17994713463678758,0.029114460091829254
1748975075.0258536,2.591900305690677,0.3143917759581677,0.30721812930769343,0.17994592261736003,0.02911449763864685
1748975075.0870912,2.5977311256128774,0.31624462764101574,0.3082089704672761,0.1799460653276054,0.029167529719672087
1748975075.137987,2.6035600818784554,0.31810329873401566,0.3092007566352934,0.17994709427307298,0.029180942748166846
1748975075.1937559,2.6093872090847396,0.31996772483284547,0.31019351905044207,0.17994810857237845,0.029222661489220016
1748975075.256774,2.615212482343321,0.3218379513167786,0.3111872277696857,0.1799463049341989,0.02925362159814999
1748975075.3094964,2.6210359025122796,0.32371396937744085,0.312181919924645,0.17994607896775558,0.029276845906041012
1748975075.369411,2.6268574622194363,0.3255957826177788,0.3131776371361685,0.17994648195000423,0.029300317682914797
1748975075.449089,2.6326771246647516,0.32748341248252477,0.3141743545407288,0.17994891305761926,0.029334590252681217
1748975075.5344448,2.6384949089051917,0.32937680192994884,0.3151720128773005,0.1799445752946036,0.029354017738437658
1748975075.5936604,2.6443107677022124,0.3312760251760256,0.31617076387906656,0.17994536075931822,0.029401297620187554
1748975075.6569145,2.650124721636762,0.3331810784367924,0.3171705534649685,0.17994533990538658,0.029405465977393328
1748975075.7331812,2.6559367841269967,0.3350918905857466,0.3181712989498489,0.1799475875857406,0.029458562709778435
1748975075.7908225,2.6617469284928834,0.3370085466531903,0.31917303737582337,0.17994576892250397,0.02949011535024757
1748975075.848373,2.6675551582046375,0.3389310261743645,0.3201757608644556,0.17994555440538046,0.029513076853798923
1748975075.916697,2.673361465802717,0.34085933253940637,0.32117950811170404,0.1799459690937197,0.029536624749855005
1748975075.9950802,2.679165812860854,0.3427935063649017,0.32218427481038514,0.17994560777427937,0.02955055040859332
1748975076.059109,2.6849682274494637,0.3447334415162824,0.32318993319408185,0.17994482329639233,0.029598404897100257
1748975076.152551,2.690768659508331,0.3466792520519749,0.3241967441245844,0.17994579529432067,0.029645702673860384
1748975076.207101,2.696567113062032,0.34863091792301565,0.3252045576046045,0.17994484142407596,0.029643228421619944
1748975076.3018143,2.702363613216456,0.35058837826161376,0.3262133901529935,0.17994704585873345,0.029695854409685942
1748975076.3826997,2.708158132429574,0.352551713853748,0.32722317881586827,0.17994519631196018,0.029726812212045022
1748975076.454584,2.7139506743310857,0.3545209039346367,0.32823397605959553,0.17994499679865059,0.029751474441031295
1748975076.5233562,2.7197412311529168,0.3564959521702336,0.3292458624499549,0.17994541969230796,0.02977665145718984
1748975076.5738716,2.725529764367504,0.3584768796507562,0.3302587959812111,0.17994789881644244,0.02981198614139025
1748975076.6307385,2.731316295737506,0.36046363658931946,0.331272701208326,0.17994429482875113,0.029841325006173144
1748975076.6890285,2.7371007859829053,0.36245628448670586,0.332287759301205,0.1799452156907349,0.029888495381802584
1748975076.751625,2.742883260826781,0.36445477971820994,0.333303851996052,0.17994439557433659,0.029896417546208347
1748975076.7996054,2.748663671415889,0.3664591814374539,0.3343210252370135,0.17994652997558008,0.029942096058382033
1748975076.8529835,2.7544420578331157,0.3684694488946854,0.3353392270381075,0.17994461944890153,0.02997507989926727
1748975076.91262,2.7602184023047753,0.37048560338177616,0.3363584472067789,0.17994443240783953,0.029998846700077828
1748975076.9764516,2.765992697310667,0.3725076480385431,0.33737873399364277,0.17994486093014714,0.030023919588396876
1748975077.0452223,2.771764914399454,0.374535601737943,0.33840010757718764,0.17994233268234688,0.030048317960216526
1748975077.1399565,2.7775350568788912,0.376569431023816,0.3394224396193529,0.17994440127574937,0.030095686058513423
1748975077.1991334,2.7833030985029183,0.37860918345462913,0.3404459234589206,0.1799458482909842,0.03011668040956041
1748975077.2490714,2.789069053048753,0.38065479857567697,0.3414704563149654,0.179943846067023,0.030154605515999924
1748975077.3115191,2.7948328823506206,0.38270634383255697,0.34249605735986405,0.17994621333699468,0.030189496875313068
1748975077.3646777,2.8005946178642858,0.38476379968261853,0.34352270007042734,0.17994401578629424,0.030224342061753746
1748975077.4340096,2.8063542448637593,0.38682717341481293,0.3445504134792554,0.1799438595774685,0.030248868466574232
1748975077.5039616,2.8121117566953346,0.3888964696849744,0.3455792040193499,0.1799443031119827,0.03027408727265118
1748975077.551117,2.8178671241897035,0.3909717073630163,0.34660910758055746,0.17994173908628308,0.03029979331285717
1748975077.5924172,2.823620356358975,0.39305285924403005,0.347640065142157,0.1799447562741982,0.030356450578007583
1748975077.6389391,2.829371418670522,0.3951399696991594,0.3486721267270118,0.1799440929694289,0.030359372032656744
1748975077.7002366,2.8351203318182585,0.39723295164369427,0.3497053243374609,0.1799430112511102,0.030410361338528823
1748975077.7513506,2.8408670473129884,0.39933191380498956,0.3507396816212613,0.1799456682519595,0.030448293122466406
1748975077.8074083,2.846611600218988,0.4014368152540293,0.35177511887599766,0.17994343137321814,0.03048281827854595
1748975077.869038,2.8523539773555107,0.4035476669455631,0.35281161157542684,0.17994327913599767,0.030507458299784056
1748975077.9115849,2.8580941719137285,0.40566447331058797,0.35384921659148216,0.1799437187952445,0.030534153819935607
1748975077.952883,2.8638321539613187,0.40778725332094057,0.35488797373053976,0.17994109418725304,0.03056032613276271
1748975078.0037935,2.869567927930197,0.4099159729345969,0.35592774356625445,0.17994320440782302,0.030609419200465955
1748975078.0888932,2.8753014685564686,0.4120506946946448,0.35696872089558346,0.17994349860151557,0.030619636435577788
1748975078.1462586,2.8810327932105113,0.4141913158677192,0.3580107471602108,0.17994239219796349,0.030670114880886338
1748975078.1887212,2.8867618542398223,0.4163379684447754,0.35905399180628017,0.17994468146446194,0.030697408880462504
1748975078.2528079,2.8924886842916195,0.41849055735835,0.36009826127238787,0.17994277484480922,0.030744846102421872
1748975078.3071473,2.8982132671988734,0.4206491464028094,0.361143680754355,0.17994265554543604,0.030770031743975485
1748975078.3520339,2.903935598738948,0.4228137235961518,0.36219020112939837,0.17994312312847371,0.030796114221685444
1748975078.4024663,2.9096556483337825,0.4249843078164434,0.36323788739025276,0.17994046742350994,0.030823576695079905
1748975078.449406,2.9153734299764946,0.4271608902307086,0.364286743690806,0.17994479670029695,0.030861321189020973
1748975078.515196,2.921088929356768,0.42934342446768725,0.3653366089809217,0.1799427445431614,0.030893572841227252
1748975078.5739248,2.926802091737846,0.43153199648731755,0.366387756594908,0.17994225991318696,0.03094759057528797
1748975078.6201694,2.932512957377656,0.43372656592454534,0.3674401408469438,0.17993873290929296,0.0309557875663776
1748975078.6964903,2.9382215017512485,0.43592714131801663,0.36849359001923326,0.17994218204323648,0.03101492221050473
1748975078.7739444,2.943927733781346,0.43813373245642917,0.3695482328073576,0.17994206136042767,0.031042397395515443
1748975078.8287225,2.949631643339478,0.4403463449191816,0.3706040234706843,0.17994253413990086,0.031068902138642603
1748975078.8753974,2.955333199614577,0.44256499692443196,0.37166098229894184,0.1799398117066898,0.031096397086336547
1748975078.9315147,2.9610324169339632,0.4447896793640847,0.37271912682054675,0.1799441712131753,0.03113496488644422
1748975078.9924297,2.9667292844628066,0.447020355281617,0.3737783211742261,0.17994190832074833,0.0311755282935694
1748975079.0855916,2.9724237561443134,0.44925709322419133,0.37483879524582786,0.17994469138492206,0.03121969842739588
1748975079.151159,2.9781158410232145,0.45149985875045184,0.3759004401957594,0.17993804814319123,0.031230724503049066
1748975079.2005827,2.983805535990837,0.45374866482904785,0.3769632667267005,0.179941475689977,0.03129100708234509
1748975079.2460637,2.9894928462040005,0.45600352168353103,0.37802726769055367,0.17994138782194163,0.031317133124996836
1748975079.312623,2.995177761933929,0.4582644339709278,0.3790924031969325,0.17994188784544754,0.0313442492502161
1748975079.3779614,3.0008602515344687,0.4605314201727435,0.3801587591579015,0.17993914100309594,0.03137345376735871
1748975079.4389322,3.006540329615145,0.46280447128487484,0.3812263488713837,0.1799435952942908,0.03141298514670249
1748975079.5042007,3.012217985815887,0.46508355052136213,0.3822950150381177,0.17994132450451125,0.03145451303885539
1748975079.5565312,3.017893172526237,0.4673687259172046,0.38336500659579403,0.17994414277266993,0.03150040834555862
1748975079.6061733,3.0235659174710587,0.4696599595001754,0.38443624065324744,0.17993988262371527,0.03152292831246975
1748975079.6651335,3.0292361666872636,0.47195727442490965,0.3855086539620145,0.17994086975104137,0.031573082931482206
1748975079.7317245,3.0349039732587415,0.4742606718853047,0.38658230662569565,0.17994094049959158,0.031603186266974975
1748975079.7890449,3.0405693094842468,0.47657015615322473,0.3876572046780579,0.17994074543433622,0.03163149893518884
1748975079.8392067,3.0462321443724267,0.4788857474396635,0.38873330324089056,0.1799385492976488,0.03165949542436094
1748975079.8926952,3.05189249339939,0.4812074360723046,0.3898106309728028,0.1799429960353395,0.031700147429118565
1748975079.9557407,3.0575503551171623,0.4835351998160262,0.39088918170961945,0.1799439634121174,0.03175006069579753
1748975080.0093,3.063205679214182,0.48586907549699176,0.39196888736136914,0.17993768092096363,0.03176397777284531
1748975080.068301,3.0688584691287075,0.4882090467206929,0.39304989740454704,0.17994024688150098,0.031821144851658545
1748975080.1372924,3.0745087076501623,0.4905551393654076,0.39413222469800613,0.17994335335506845,0.03186313536448785
1748975080.198948,3.0801564071750853,0.49290732792305836,0.39521567272486263,0.17993981534073156,0.03188393058811768
1748975080.2525692,3.0858015264597456,0.4952656668085301,0.3963004515548776,0.17994232394282578,0.03192671585945092
1748975080.3440533,3.0914441047248715,0.4976301067012509,0.3973864462266004,0.1799397427800831,0.031975229036679154
1748975080.4016905,3.097084115303547,0.500000685945499,0.3984736573724213,0.17993888296304095,0.03200545402412825
1748975080.458924,3.1027215529036267,0.502377402027648,0.3995621617952618,0.1799381061778917,0.03203698419659772
1748975080.5192554,3.108356403934477,0.5047602620507009,0.4006519751327785,0.17994004313711093,0.0320674837840811
1748975080.5720956,3.113988627212547,0.5071492940278636,0.40174306401710824,0.17994164632175305,0.032098158211405846
1748975080.616653,3.1196182766333442,0.5095444361679926,0.40283542526771826,0.17994333839250112,0.032149812579422656
1748975080.6781342,3.1252453004609735,0.5119457163611361,0.40392899539494376,0.1799397846181389,0.032177008620991
1748975080.73284,3.1308696468171573,0.5143531725169536,0.405023958513929,0.17994028799638084,0.03223491835101043
1748975080.7909904,3.1364913521327265,0.5167667903402305,0.40612025909080124,0.17994251901659034,0.03226780755676436
1748975080.8398297,3.1421104112971894,0.5191865387728052,0.40721772148694524,0.1799394117279935,0.03230129523365794
1748975080.8885818,3.147726783537662,0.5216124946437093,0.4083165980632663,0.1799410070062796,0.0323348643062962
1748975080.9410064,3.153340511368559,0.5240445862704884,0.4094167328052048,0.17994193410293258,0.032385102434072256
1748975080.9936454,3.1589515577810143,0.5264828706062973,0.41051810216661067,0.1799390381712942,0.032426262452887565
1748975081.0350091,3.1645599224637997,0.5289273381886496,0.4116208088596981,0.1799381661367778,0.032459107257918014
1748975081.0882134,3.1701655959178896,0.5313779935985248,0.41272485883581195,0.17993808701042172,0.03249059963726579
1748975081.1298025,3.1757685330937457,0.5338348560298151,0.4138302065834295,0.17994257828914167,0.032535145093638966
1748975081.170455,3.181368769376881,0.536297873031721,0.41493683957295713,0.1799388038095968,0.03256275124337087
1748975081.221264,3.186966227466835,0.5387671113829389,0.4160448569649549,0.17993930399482205,0.03262007824789529
1748975081.3102775,3.192560939681763,0.541242577287989,0.417154199692275,0.17993917452713337,0.032630802934737094
1748975081.3624294,3.198152926024906,0.5437241942867629,0.4182648613234963,0.17994134995553912,0.032696601964316285
1748975081.4135878,3.2037421457258115,0.5462120525142782,0.4193768444431126,0.1799384370716984,0.03273850899907842
1748975081.4643238,3.20932860250588,0.5487061305560028,0.4204901765908845,0.17993762305223113,0.03277186470688439
1748975081.5278852,3.214912286581031,0.5512064322572222,0.4216049002081574,0.1799375794257045,0.03280536321581684
1748975081.5804825,3.2204931530191745,0.5537129760351414,0.4227209923374742,0.17994200730367074,0.0328518224132321
1748975081.6316237,3.2260712371671314,0.5562257092560964,0.42383841464444594,0.1799381871046114,0.03288031942400416
1748975081.672066,3.2316464597087813,0.5587446974269114,0.42495725278615837,0.17993863014407063,0.03293894850397619
1748975081.7183902,3.2372188538085074,0.5612699470288046,0.4260774554322796,0.17993850449843168,0.03295067479824122
1748975081.7623413,3.2427884399955933,0.5638013809234673,0.42719901392065723,0.17994065219626917,0.03301768427182308
1748975081.8112602,3.2483551762553358,0.5663390898748769,0.42832191655472934,0.17993766352936527,0.0330602767326465
1748975081.8595777,3.253919066282367,0.5688830528341433,0.4294461902199472,0.1799368538393086,0.03309430874350602
1748975081.9070797,3.259480099993665,0.571433274353313,0.4305718803528319,0.17993681910468723,0.033128473128390075
1748975081.9671187,3.265038245268068,0.5739897738533829,0.4316989743632345,0.17993643347964294,0.03316148766468892
1748975082.015501,3.2705935054119495,0.5765525148279851,0.4328273752103994,0.17993888729867358,0.0332226173299891
1748975082.0809076,3.2761458449919867,0.579121550416031,0.43395729020140844,0.1799396661366268,0.03325098228198595
1748975082.1304398,3.2816952941290625,0.5816968078902678,0.4350885235924242,0.1799349408535823,0.03328911169791992
1748975082.1760511,3.2872417773368596,0.5842783849753361,0.43622126899972863,0.1799400099317074,0.03334696621558446
1748975082.219121,3.2927853561812164,0.5868662361364193,0.43735535875338005,0.17993719677148345,0.03338902772971937
1748975082.2629385,3.2983260032578325,0.5894603796480421,0.438490826392148,0.1799364371418558,0.033424209024916836
1748975082.3114805,3.3038637082201174,0.5920608191366019,0.4396277842905997,0.17993642883173322,0.03346078446717027
1748975082.3603554,3.3093984392290787,0.5946675734347501,0.4407662147471306,0.17993590659800124,0.0334951151609049
1748975082.4081814,3.314930196765408,0.5972806049051791,0.4419059647719138,0.17993686609047915,0.03355563972763222
1748975082.455831,3.3204589491618837,0.5998999662066785,0.44304727744932165,0.17993919861770064,0.033587481967621215
1748975082.5118623,3.3259847173926382,0.6025255940210169,0.4441900337115105,0.17993572612601777,0.03363759750905508
1748975082.5722687,3.3315074518128713,0.6051575565310932,0.44533424037536073,0.1799393752777625,0.033684144983336294
1748975082.621997,3.3370271813032315,0.6077958371551054,0.44647987019449525,0.1799368237763724,0.03373072050305906
1748975082.6694565,3.3425438911441208,0.6104404432825394,0.44762695399727437,0.17993600818142091,0.033765800188719886
1748975082.7189255,3.3480575709220943,0.6130913803685104,0.4487754943627546,0.17993594154285197,0.03380150465724243
1748975082.7690334,3.353568189174504,0.6157486678034103,0.44992552628640103,0.1799351919030291,0.03383745384120279
1748975082.8367121,3.3590757474742228,0.6184122753709249,0.45107698418767567,0.17993781559994151,0.033907912438071404
1748975082.8897452,3.364580211063326,0.6210822543444701,0.4522299267083503,0.17993719160724503,0.033918697209871194
1748975082.946968,3.3700816114633367,0.6237585130093901,0.45338438881488974,0.1799344764845358,0.03398290365829064
1748975083.014148,3.3755798747835573,0.6264411831740421,0.45454043445821485,0.17993834284807747,0.03401926109955641
1748975083.0582294,3.3810750500773925,0.629130169188704,0.45569784593493085,0.1799362145238999,0.03407928569390358
1748975083.1140404,3.3865671100642123,0.6318255381037762,0.45685680960160807,0.17993547004502686,0.034115640029168434
1748975083.175865,3.392056049427673,0.6345272773429892,0.45801726561213907,0.17993545856916524,0.03415220141730201
1748975083.222284,3.397541836936191,0.6372354055009941,0.4591792599124279,0.17993460634324493,0.03418974023890578
1748975083.2696831,3.403024473354363,0.6399499115547577,0.460342801963893,0.17993855027403563,0.03423911496954696
1748975083.3259637,3.408503963541278,0.6426707517886587,0.4615077242496754,0.17993435812592712,0.03428266972001267
1748975083.3667622,3.4139802262863452,0.6453980075503822,0.462674318897624,0.1799355949789519,0.03434953133190301
1748975083.4057567,3.4194533146925186,0.6481316470871642,0.46384252631635897,0.1799327677158169,0.03436598457251523
1748975083.465615,3.42492319130026,0.6508716681015896,0.46501216573653875,0.17993550536307557,0.03443896365756805
1748975083.5383701,3.430389869791484,0.6536180916849504,0.46618338207034005,0.17993469334068643,0.03447693408191585
1748975083.606129,3.43585333414526,0.6563709209740741,0.4673561266687722,0.17993463309144933,0.03451411804081463
1748975083.6566916,3.441313553827965,0.6591301747454129,0.468530431060821,0.17993366440966202,0.034552445636268934
1748975083.7153025,3.446770527952486,0.6618958426819942,0.4697063223473045,0.17993762521810847,0.03460324484360944
1748975083.7829063,3.452224263304238,0.6646678912253262,0.4708836568210677,0.17993390842795082,0.034656535104487726
1748975083.842883,3.4576746931718554,0.6674463870449172,0.4720626940117153,0.17993794347160857,0.034713759514458695
1748975083.890113,3.463121835265757,0.6702313011890593,0.4732433119474153,0.17993184328797746,0.03473438657299261
1748975083.943761,3.468565671841105,0.6730226385495586,0.47442552676253397,0.17993467326852822,0.03480953573430871
1748975084.0722427,3.4740062149764865,0.6758204205538979,0.475609330593869,0.17993396802831207,0.03484696733455636
1748975084.1701646,3.4794434483491172,0.678624649138759,0.4767946817439633,0.1799339937795184,0.03488566898415007
1748975084.2338853,3.484877341363859,0.6814353425962372,0.4779816744560377,0.1799329833371005,0.03492635620531268
1748975084.291553,3.490307891573249,0.684252489747495,0.4791703192938723,0.17993702794617136,0.0349784609783311
1748975084.3679712,3.4957351052976966,0.6870760634752482,0.480360468687712,0.1799348329044263,0.03504210945964142
1748975084.4276452,3.501158924792785,0.6899061312325733,0.4815523197623281,0.17993706249141628,0.03507811817459138
1748975084.4970825,3.506579382668214,0.6927426084775725,0.4827458088322432,0.17993273639231563,0.03512519677663943
1748975084.547576,3.5119963949600557,0.69558558763292,0.4839409698925847,0.17993376224485771,0.03519070309416469
1748975084.5958743,3.517410028522336,0.6984350346586023,0.4851377773532274,0.17993317831491734,0.03523053207917782
1748975084.6446872,3.5228202540911004,0.7012909617034925,0.4863361729887937,0.1799331418694144,0.03526952649873385
1748975084.7002246,3.5282270411382033,0.7041533891930751,0.4875362212031364,0.17993198991881335,0.035311005753040615
1748975084.7592154,3.53363038558082,0.7070223064649664,0.4887379717802884,0.17993606054965047,0.035365128614743314
1748975084.802129,3.539030294771703,0.7098976877330616,0.48994128533273407,0.17993380346184287,0.03543041329935812
1748975084.8673658,3.5444267096084587,0.712779601673525,0.49114634123872886,0.17993608178055753,0.03546734045940406
1748975084.927144,3.5498196627456986,0.7156679646852988,0.4923530796130876,0.17993182814271177,0.035515908094896825
1748975084.9792967,3.555209075760208,0.7185628769728476,0.4935616038505985,0.17993633560881483,0.035581192515943466
1748975085.0508916,3.5605950023230344,0.7214642880968918,0.4947716917667619,0.17993231606514976,0.0356247210729733
1748975085.1398575,3.565977419880379,0.724372225404711,0.49598354788104093,0.1799323734498414,0.03566620420275375
1748975085.2147293,3.571356297317665,0.7272867056020771,0.497197090943024,0.1799312226833188,0.035707550543386465
1748975085.261207,3.5767316292431204,0.7302077170733637,0.49841235735361544,0.17993540672592928,0.03576312661754438
1748975085.3075821,3.582103431333324,0.7331352407307073,0.4996293400420865,0.17993645719758716,0.03582941518119484
1748975085.3794487,3.5874716574384284,0.7360693127762682,0.5008479648174777,0.1799323888156461,0.0358740056825308
1748975085.4382625,3.5928362815902255,0.7390099344258312,0.5020684009288591,0.17993653543338395,0.035935634986857076
1748975085.5052793,3.5981973041194824,0.741957094074239,0.5032906154699686,0.1799299905145324,0.03596180259359656
1748975085.5633771,3.6035547019195224,0.7449107867792996,0.5045145524837575,0.1799312944874063,0.03603239401650861
1748975085.605952,3.608908456283776,0.7478710730572373,0.5057402821307998,0.17993351508133806,0.03606534895503075
1748975085.663943,3.6142586004324477,0.7508378674389359,0.5069677106387133,0.17993243570888534,0.03614668853734018
1748975085.7152503,3.619605092205554,0.7538112543589733,0.5081969315809399,0.17993168929163614,0.03618969324786453
1748975085.7838986,3.6249479305130476,0.7567912166977568,0.5094278730020966,0.17993118444651446,0.03623335047421294
1748975085.8300824,3.6302870986728157,0.7597777625238578,0.5106606279783643,0.17993211205434598,0.03627910446174142
1748975085.874673,3.6356225500668686,0.7627709191288529,0.5118952175628373,0.17993344760168462,0.03632479380768923
1748975085.9382432,3.640954339797576,0.7657706284320558,0.5131315878762641,0.17993517317158664,0.03639259805926989
1748975086.0187473,3.6462824117803634,0.7687769246903753,0.5143696294920161,0.17993061054418885,0.03644153143472608
1748975086.1062818,3.651606714940517,0.7717898384866377,0.5156096144671493,0.17993225928095719,0.03651804302469747
1748975086.2202823,3.6569272557366315,0.774809372119596,0.5168514760191605,0.1799317956320584,0.036533715411561765
1748975086.3357928,3.6622440652652015,0.7778354535916044,0.5180951104646537,0.17993093974574798,0.03661679627650502
1748975086.386567,3.667557066240335,0.7808681926709393,0.5193405698221838,0.17993295044748125,0.03665355176574117
1748975086.4504812,3.672866308256977,0.7839075220151216,0.5205879186485073,0.17993384572785553,0.036724389993652344
1748975086.516181,3.678171747503396,0.7869534925523034,0.5218370525823552,0.17993123536551653,0.036780291205283096
1748975086.5928888,3.6834733826958406,0.7900060945712551,0.5230880125483778,0.17993062033683604,0.036827575974282135
1748975086.65121,3.688771200208782,0.7930653322907455,0.5243408843394336,0.17993064296355366,0.03687566771349829
1748975086.7015762,3.694065168864626,0.796131224566297,0.5255956522861036,0.17992922587936025,0.03692181843356502
1748975086.7856474,3.699355279464095,0.7992037379371177,0.5268522108909108,0.17993191809539552,0.037005974130633494
1748975086.843028,3.7046415002486497,0.8022829275733551,0.5281106581357615,0.17993156233936353,0.03702641267829773
1748975086.895713,3.70992386409632,0.8053686978155098,0.5293710507550023,0.17992905985399865,0.03710487672990742
1748975086.9573703,3.7152022890682725,0.8084611620539351,0.530633405295771,0.17993289448254823,0.03716705166835779
1748975087.0040488,3.7204768196683893,0.8115602700264655,0.5318975604108259,0.17992849723252008,0.03720527939265888
1748975087.0560691,3.7257473785392197,0.8146660925697031,0.5331637444386063,0.17993074836166476,0.037256115553414265
1748975087.0997224,3.731014042309812,0.8177785463751993,0.5344318415062784,0.17993246930662887,0.03732680207695017
1748975087.1635704,3.7362767501882894,0.8208976894704383,0.5357017833008149,0.17993035315155417,0.03739852396716831
1748975087.2158399,3.741535491257563,0.8240235292730214,0.5369736943257903,0.17992972617645986,0.03744980395576342
1748975087.2641692,3.7467902563120026,0.8271560644486421,0.5382476046505609,0.17992936862447845,0.03749959701081101
1748975087.3259385,3.75204102776296,0.8302953030171392,0.5395234766161472,0.17993022883740925,0.03754811088398871
1748975087.378447,3.757287757588522,0.8334412366307078,0.5408012134058945,0.1799299880412099,0.037626426769647024
1748975087.4250867,3.7625304461601794,0.8365938953814989,0.5420810413988922,0.1799310322169447,0.037660868665746396
1748975087.4728668,3.767769113819546,0.8397532002964853,0.5433628188610334,0.17992762590851447,0.03772833780746998
1748975087.5190856,3.77300368242486,0.842919267996871,0.544646684993161,0.17993172465200613,0.03779172455674206
1748975087.5659816,3.778234196632918,0.8460920194486417,0.5459323732099133,0.17992795596070682,0.03784587132623599
1748975087.6270556,3.7834606105463653,0.8492715252621376,0.5472202204340485,0.17992638036378408,0.037896041861829224
1748975087.6739595,3.788682914563144,0.8524577622578623,0.5485100195799333,0.17993078563258208,0.0379578682228339
1748975087.735322,3.793901131867574,0.855650711887679,0.5498017846369311,0.1799317203996382,0.03803446502387452
1748975087.7833674,3.7991152116555296,0.8588504196589223,0.5510956027594063,0.17992887262725676,0.03809948001562967
1748975087.8343234,3.804325151156486,0.8620568769412089,0.5523914916502894,0.179928304373575,0.03815176740934965
1748975087.8824515,3.8095309016305103,0.8652701126260787,0.5536894230495052,0.17993054714863335,0.038193642310248826
1748975087.9376059,3.814732500725833,0.8684900384347142,0.5549893471479201,0.17992693976270485,0.03826806040398073
1748975087.986451,3.819929858151925,0.8717167611958906,0.5562915325819092,0.17992822664502534,0.03835028482792399
1748975088.031224,3.8251230117971904,0.8749502504675601,0.5575957471243941,0.17992523465806742,0.038381064695853756
1748975088.0765164,3.8303119195999504,0.878190489868014,0.5589019845928594,0.17992676628202353,0.03846228947747978
1748975088.1195245,3.8354966010307567,0.8814375259016024,0.56021041895635,0.17992658144159893,0.038517487311259875
1748975088.1741035,3.840677029024658,0.8846913535508447,0.5615209466790131,0.17992734582098818,0.03856834050365657
1748975088.2167275,3.8458531540469303,0.8879519998348968,0.5628335403448737,0.17992890584221577,0.03862231731368976
1748975088.2639384,3.851025034490595,0.8912194063623631,0.5641482793766955,0.17993061946330025,0.0387026840749234
1748975088.3359103,3.8561926088310616,0.8944936224593527,0.565465140896796,0.17992821356702535,0.038781289970747805
1748975088.3907478,3.8613558647747253,0.897774654932501,0.5667841255840084,0.17992757724504194,0.038836241923098445
1748975088.4292886,3.8665147570279315,0.9010625279028682,0.5681052441254909,0.17992864741362835,0.0388690530768094
1748975088.4789429,3.8716693283692782,0.9043571407472766,0.5694284861482095,0.1799260628910351,0.038958837023297346
1748975088.5318263,3.876819488039919,0.9076586090161852,0.5707540786359656,0.17992989883662808,0.03903176730586263
1748975088.5781233,3.8819652601671026,0.9109668949371524,0.5720817250969649,0.17992297734728688,0.03906472358081012
1748975088.6276054,3.8871066152804534,0.9142819951928797,0.5734115860259384,0.17992590768346306,0.039163675215083495
1748975088.6691515,3.8922435671150484,0.9176039423766961,0.5747437158400346,0.17992536922955782,0.039219107599747095
1748975088.7102568,3.8973760926338703,0.920932736973456,0.5760779854940092,0.17992546580920218,0.039273760815218314
1748975088.7663248,3.902504159869594,0.924268398425634,0.5774144970885545,0.17992374295674027,0.039331917761895104
1748975088.8134868,3.9076277501846866,0.9276109151499553,0.5787533138461924,0.17992848140067091,0.03940397836735337
1748975088.858296,3.9127468887857484,0.9309602717845933,0.580094353406285,0.17992943410492324,0.03948622494263173
1748975088.8993926,3.9178615056807486,0.9343165090212245,0.5814375168290745,0.1799226652944994,0.03952407860063048
1748975088.9397106,3.9229715853252514,0.9376795946439502,0.5827830549663262,0.1799244953128606,0.03961826026921633
1748975089.0001276,3.928077109821564,0.9410495979644227,0.5841310590810596,0.1799267354225013,0.03966520265672324
1748975089.041341,3.933178108870301,0.9444264236638653,0.5854811218720088,0.1799244592791027,0.03975072401936568
1748975089.0942285,3.9382745350269466,0.9478101679182558,0.5868335741168548,0.1799245998886695,0.03980938520854874
1748975089.1386597,3.943366367347873,0.9512008244264917,0.58818830840077,0.17992281129506313,0.03986674133547633
1748975089.1961448,3.9484535867686725,0.9545983789211432,0.5895453477388876,0.17992757546291366,0.039940360579039755
1748975089.2412195,3.953536219960199,0.9580028148349853,0.5909047044320005,0.17992845243920025,0.04002643706319971
1748975089.2925088,3.9586142134942097,0.9614141615956022,0.5922662925902211,0.17992416590334165,0.040076933516557604
1748975089.3378386,3.963687509485465,0.9648324305848632,0.5936303035032284,0.17992440170348645,0.04017182316551917
1748975089.3991702,3.9687561204274386,0.9682576307773761,0.5949967927169411,0.17992563395360098,0.04021280113136546
1748975089.4437857,3.9738200714225105,0.9716896985013992,0.5963655283815565,0.17992299697564135,0.04030079966991934
1748975089.4834943,3.978879306623168,0.9751287290006531,0.5977367094034464,0.17992341135756829,0.04036328916291488
1748975089.5331805,3.983933804050626,0.9785747131761976,0.5991116589518924,0.179921333736935,0.040508427318845255
1748975089.5791118,3.9889835376232083,0.9820276507671674,0.6004899973575875,0.1799261646823926,0.04052281968661757
1748975089.6252959,3.9940285460245883,0.985487524003343,0.6018674370673257,0.17992724319968773,0.04053321489752283
1748975089.6709943,3.9990687717494966,0.988954357172369,0.6032469744032777,0.17992324282125177,0.04064860188765886
1748975089.7130451,4.004104178832424,0.9924281532242097,0.6046309143442667,0.1799271864095544,0.04076428279741929
1748975089.7675307,4.009134765226974,0.9959089134151422,0.6060170743853854,0.17992022616647324,0.04077389677793826
